2023-10-09 10:00:00,GC,1858.9,1859.5,1858.7,1859.4
2023-10-09 10:00:00,NDX,14915.18,14926.36,14914.18,14914.63
2023-10-09 10:00:00,SI,21.75,21.77,21.74,21.77
2023-10-09 10:00:00,SPX,4302.14,4304.47,4301.69,4303.13
2023-10-09 10:01:00,DJI,33409.18,33417.51,33407,33412.29
2023-10-09 10:01:00,GC,1859.3,1859.4,1859,1859.4
2023-10-09 10:01:00,NDX,14913.3,14913.3,14902.51,14904.25
2023-10-09 10:01:00,SI,21.765,21.77,21.75,21.77
2023-10-09 10:01:00,SPX,4302.79,4302.79,4301.32,4301.54
2023-10-09 10:02:00,DJI,33412.5,33413.83,33386.3,33386.92
2023-10-09 10:02:00,GC,1859.3,1859.4,1859,1859.3
2023-10-09 10:02:00,NDX,14904.38,14905.38,14894.14,14894.63
2023-10-09 10:02:00,SI,21.765,21.795,21.76,21.795
2023-10-09 10:02:00,SPX,4301.54,4301.62,4298.94,4299.14
2023-10-09 10:03:00,DJI,33386.57,33387.02,33371.54,33371.84
2023-10-09 10:03:00,GC,1859.3,1859.8,1859.2,1859.8
2023-10-09 10:03:00,NDX,14894.41,14894.41,14872.87,14872.87
2023-10-09 10:03:00,SI,21.79,21.825,21.785,21.82
2023-10-09 10:03:00,SPX,4298.95,4298.97,4295.16,4295.16
2023-10-09 10:04:00,DJI,33372.92,33372.98,33344.28,33346.35
2023-10-09 10:04:00,GC,1859.7,1859.9,1859.2,1859.5
2023-10-09 10:04:00,NDX,14874,14874.35,14856.33,14857.85
2023-10-09 10:04:00,SI,21.815,21.82,21.795,21.8
2023-10-09 10:04:00,SPX,4295.23,4295.35,4291.11,4291.48
2023-10-09 10:05:00,DJI,33344.8,33344.8,33330.45,33334.38
2023-10-09 10:05:00,GC,1859.5,1860.1,1859.4,1860.1
2023-10-09 10:05:00,NDX,14858.96,14869.66,14857.35,14869.66
2023-10-09 10:05:00,SI,21.8,21.815,21.77,21.795
2023-10-09 10:05:00,SPX,4291.52,4292,4290.66,4292
2023-10-09 10:06:00,DJI,33333.91,33353.52,33333.91,33347.76
2023-10-09 10:06:00,GC,1860.2,1860.4,1859.6,1859.6
2023-10-09 10:06:00,NDX,14870.05,14877.58,14870.05,14875.19
2023-10-09 10:06:00,SI,21.795,21.805,21.785,21.785
2023-10-09 10:06:00,SPX,4292,4293.95,4292,4293.17
2023-10-09 10:07:00,DJI,33348.24,33350.39,33328.89,33328.89
2023-10-09 10:07:00,GC,1859.6,1860.1,1859.6,1859.9
2023-10-09 10:07:00,NDX,14875.28,14879.14,14867.94,14867.94
2023-10-09 10:07:00,SI,21.785,21.795,21.77,21.77
